	total	Li+	C+	CH+	CH_2+	CH_3+	Na+	Mg+	Al+	Si+	^34S+	K+	^41K+	^29SiO+	Na_2+	Cu+	Zn+	^65Cu+	AlF_2+	^66Zn+	^76Se+	^78Se+	Rb+	^87Rb+	^92Mo+	^96Mo+	Mo+	^110Cd+	^112Cd+	^113Cd+	Cd+	^118Sn+	^119Sn+	Sn+	Cs+
		7,0161	12,0008	13,0073	14,0155	15,0242	22,9873	23,9824	26,9813	27,9791	33,9699	38,9629	40,9608	44,9839	45,9731	62,9227	63,9207	64,9199	64,9691	65,9201	75,9117	77,9091	84,9167	86,9050	91,9018	95,8992	97,8994	109,8931	111,8927	112,8939	113,8930	117,8912	118,8927	119,8916	132,8888
Sputter Time (s)	Intensity (Raw)	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	
1107,9806	62824	0	0	0	0	0	414,307	0	4,00012	1,00001	0	198,3	20,0034	0	0	11381,7	1242,82	4905,46	25,8831	666,386	39,0246	99,0854	17,0022	3,00007	522,09	665,376	862,679	241,459	573,528	253,501	684,61	3525,35	1197,96	4628,19	557,464	
1109,9806	62799	2,00003	0	0	1,00001	0	423,365	0	0	0	0	200,309	17,0022	0	0	11444,3	1184,72	4865,06	17,248	637,096	36,0189	96,0792	14,0015	2,00003	539,229	657,325	822,173	269,554	587,681	294,679	740,198	3484,21	1195,93	4563,9	595,735	
1111,9805	62933	0	0	0	0	1,00001	400,219	0	1,00001	0	0	185,262	22,0037	0	0	11297,6	1235,69	4901,23	14,0178	711,859	36,025	97,0866	16,002	0	526,114	608,866	841,443	258,513	543,312	268,551	684,605	3530,79	1229,57	4648,59	545,345	
1113,9805	62661	0	0	0	0	0	415,313	0	3,00007	0	0	181,25	20,0031	0	0	11300	1186,72	4818,28	19,3874	695,69	37,0176	109,097	16,002	2,00003	571,502	635,077	821,161	212,357	625,021	273,583	727,051	3486,42	1274,41	4597,36	588,714	
1115,9805	62946	0	1,00001	0	0	1,00001	444,504	0	1,00001	0	0	216,357	18,0025	0	0	11705	1237,63	4873,67	22,6412	668,417	48,0325	112,106	23,004	2,00003	548,304	671,448	832,377	258,517	618,913	307,726	720,973	3466,39	1132,9	4574,83	552,401	
1117,9804	62242	0	0	0	0	0	390,165	0	1,00001	0	0	205,321	17,0025	1,00001	0	11379,1	1170,44	4911,87	20,4987	673,469	45,0294	80,0549	18,0025	2,00003	549,338	620,942	816,11	242,452	594,748	264,533	695,711	3437,76	1195,92	4510,87	549,363	
1119,9804	62076	0	0	0	0	2,00006	419,339	0	0	0	0	205,321	15,0017	0	0	11533,3	1277,43	4798,05	22,6125	608,828	44,0314	98,0763	19,0028	0	592,681	635,106	850,521	261,525	635,125	269,553	730,107	3440,14	1123,66	4619,31	494,924	
1121,9804	62000	0	0	0	0	2,00003	410,282	0	0	0	0	183,256	14,0017	0	0	11484,8	1182,68	4939,94	22,659	662,366	42,0283	101,093	14,0015	5,00019	560,406	634,057	842,468	237,433	552,346	293,685	742,232	3455,84	1249,92	4481,38	530,17	
1123,9803	62549	1,00002	0	0	0	0	358,981	0	2,00003	0	0	185,262	8,00049	0	0	11481	1196,98	5017,71	16,208	685,594	36,0219	118,126	29,0064	4,00012	561,406	706,809	884,016	265,537	613,904	311,751	747,278	3344,19	1140,94	4544,88	573,607	
1125,9803	61873	0	0	0	0	1,00001	417,332	0	1,00001	0	0	204,318	15,0017	0	0	11396,8	1166,43	4970,57	15,1146	698,733	49,0323	92,0742	22,0037	4,00012	578,555	642,145	867,773	245,474	590,666	294,666	783,727	3301,05	1173,55	4643,73	497,971	
1127,9803	61661	0	0	0	0	0	426,391	1,00001	2,00003	1,00001	0	186,264	14,0015	0	0	11431,8	1170,52	4905,67	14,0197	640,136	41,0298	115,112	22,0037	2,00003	543,27	667,407	847,469	235,426	608,857	301,719	827,237	3227,42	1158,28	4449,4	562,498	
1129,9802	61299	0	0	0	0	1,00004	372,054	0	0	0	0	173,229	20,0031	0	0	11374,4	1144,01	4688,51	21,5006	659,346	46,0312	102,098	13,0013	6,00027	592,681	695,69	871,853	243,455	588,653	311,75	761,453	3376,67	1202,07	4414,09	568,521	
1131,9802	61280	1,00001	1,00001	0	0	0	431,417	0	2,00003	0	0	174,231	15,0017	1,00001	0	11333,7	1233,59	4687,43	16,1253	661,358	43,0293	124,127	17,0022	2,00003	564,432	675,48	933,69	249,478	606,81	291,652	760,45	3403,26	1168,44	4541,5	570,586	
1133,9802	82340	0	0	0	0	2,00012	541,237	0	2,00003	1,00001	0	238,433	19,0028	0	0	15312,4	1649,77	6493,13	26,527	910,307	52,0334	153,193	31,0073	1,00001	857,613	874,88	1232,57	333,854	864,799	408,269	1059,58	4496,45	1544,17	5944,12	723,069	
1135,9801	90781	0	0	0	0	0	561,398	0	0	0	0	291,648	20,0034	0	0	17179,5	1798,59	7380,91	28,0052	1002,63	66,0508	149,191	22,0037	6,00027	880,948	987,477	1408,1	434,444	869,826	437,464	1159,32	4946,05	1758,46	6642,82	735,287	
1137,9801	86915	0	0	0	0	0	605,791	0	3,00007	0	0	278,591	20,0034	0	0	16611,9	1685,57	7274,1	32,4372	982,37	57,045	139,164	18,0025	6,00027	891,071	1037,18	1308,03	402,244	813,097	470,701	1084,95	4768,97	1662,05	6289,17	732,149	
1139,9800	86181	1,00001	0	0	0	2,00009	589,645	0	2,00003	1,00001	0	245,463	18,0025	1,00001	0	16474,7	1684,68	7130,06	31,2507	928,595	60,0446	145,178	30,0069	5,00019	832,301	1006,74	1343,81	419,345	913,335	442,49	1066,7	4700,14	1598,58	6109,91	746,324	
1141,9800	86138	1,00001	2,00003	0	1,00001	1,00005	561,398	0	0	0	0	250,478	25,0048	0	0	16604,6	1651,79	7084,31	25,6494	918,448	55,0347	152,193	20,0031	5,00019	837,352	1028,05	1345,85	428,404	911,391	462,636	1138,89	4597,93	1637,46	6169,34	752,475	
1143,9800	86102	0	0	0	0	1,00001	525,098	0	4,00012	0	0	283,613	22,0037	0	0	16669,3	1703,08	6907,59	14,4559	885,991	56,0435	149,189	28,006	1,00001	865,693	1016,88	1301,91	421,358	841,462	444,518	1139,96	4750,66	1685,78	6175,37	743,381	
1145,9799	86597	0	0	0	0	0	499,909	0	1,00001	1,00002	0	274,574	15,0017	1,00001	0	16708	1684,57	7106,77	21,1934	923,49	59,0421	150,183	28,006	2,00003	920,463	1039,21	1289,71	378,089	857,653	457,608	1198,94	4782,22	1586,23	6251,75	735,276	
1147,9799	87601	0	0	0	1,00001	0	590,663	0	0	0	0	246,463	19,0028	0	0	16861,4	1797,51	7300,88	30,2027	916,433	57,0363	129,146	25,0048	2,00006	862,693	1051,44	1391,74	406,269	908,348	449,559	1115,54	4743	1642,51	6265,05	721,059	
1149,9799	87499	0	0	0	0	6,00037	589,645	0	2,00003	1,00001	0	264,536	22,004	0	0	16949	1684,62	7231,74	39,1156	952,923	60,0478	152,202	26,0052	4,00018	913,363	1091,05	1420,34	432,43	889,03	451,587	1143,03	4650,81	1633,32	6274,96	763,555	
1151,9798	87008	0	0	0	1,00001	0	522,082	0	0	1,00001	0	244,455	17,0022	0	0	16927,8	1754,45	7327,32	27,9817	926,519	42,0224	129,152	27,0056	2,00006	923,505	1096,17	1392,78	393,189	852,6	506,964	1156,17	4687,25	1635,43	6175,88	743,36	
1153,9798	87076	0	1,00001	1,00001	2,00003	0	534,171	0	2,00009	1,00001	0	260,517	18,0025	1,00001	0	16812,9	1762,6	7079,9	25,6513	883,961	58,0466	142,158	21,0034	3,00007	974,205	1082,96	1463,28	425,378	967,145	469,693	1181,61	4736,61	1623,11	6170,08	737,254	
1155,9798	87578	0	0	0	0	1,00001	547,279	0	1,00001	1,00004	0	226,39	22,0037	0	0	17089,3	1654,96	7168,53	26,7986	939,763	62,0468	133,149	26,0052	3,00007	936,676	1132,78	1417,37	389,159	998,668	473,73	1205,16	4764,87	1614,88	6176,68	783,836	
1157,9797	87230	1,00001	1,00001	0	0	3,00021	557,372	0	0	0	0	246,463	23,004	0	0	17013,5	1717,45	7147,21	29,0239	971,184	45,0279	137,156	23,004	1,00001	1012,8	1107,35	1480,74	425,384	978,34	447,552	1203,03	4669,02	1666,15	6231,25	741,289	
1159,9797	87053	0	0	0	0	2,00006	542,237	0	2,00003	1,00004	0	238,433	19,0028	1,00001	0	16938,8	1751,24	7182,38	25,6888	949,894	54,0455	120,115	18,0025	2,00006	939,734	1114,49	1397,87	443,504	958,114	482,811	1234,59	4646,73	1614,88	6061,4	715,049	
1161,9797	86925	0	0	0	0	0	526,106	0	1,00001	0	0	260,521	16,0022	1,00001	0	17104,2	1714,33	7173,88	35,7437	952,894	55,0426	144,183	33,0083	3,00011	946,85	999,656	1521,64	416,319	965,116	470,694	1226,5	4665,47	1631,31	6115,65	680,646	
1163,9796	87560	0	0	0	0	0	523,082	0	1,00001	0	1,00001	228,401	9,00062	0	0	16991,8	1745,14	7307,29	30,2151	917,452	63,0548	137,179	25,0048	0	965,086	1159,21	1484,76	464,672	1057,54	465,693	1202,05	4722,56	1679,44	6154,1	723,137	
1165,9796	87434	0	0	0	1,00001	1,00005	527,114	0	2,00009	1,00001	0	229,401	15,0017	0	0	16744,8	1720,47	7212,53	39,1216	1007,71	53,0361	106,095	27,0056	2,00006	1005,79	1116,49	1507,27	475,74	1010,77	530,162	1212,22	4638,92	1620,03	6213,45	701,854	
1167,9796	87280	2,00003	0	0	0	0	570,475	0	1,00001	0	0	249,474	13,0013	0	0	17275,9	1678,52	7575,01	23,5957	917,419	59,035	123,129	27,0064	4,00012	1002,74	1131,8	1483,71	474,715	1014,88	464,66	1238,67	4684,02	1643,59	6113,85	749,382	
1169,9795	87019	0	0	0	0	0	501,928	0	2,00003	0	0	229,401	23,004	0	0	16938,5	1664	7207,02	35,7516	966,086	50,0318	136,16	20,0031	7,00037	990,462	1138,89	1534,9	487,811	1003,66	529,13	1188,84	4654,73	1655,95	6301,78	707,923	
1171,9795	86748	0	0	0	0	0	471,693	0	3,00007	1,00002	0	272,566	16,002	0	0	17101	1632,23	7237,81	29,0683	888,03	49,0298	137,158	27,0056	2,00003	1018,89	1139,91	1523,74	435,477	1039,21	497,925	1265,23	4598,07	1683,58	6045,57	684,672	
1173,9795	87401	0	0	0	0	4,00024	545,279	0	2,00003	0	0	231,408	9,00062	0	0	17341,8	1711,37	7445,54	40,3726	934,661	48,0324	135,143	32,0078	0	1023,99	1171,44	1568,77	499,917	1006,78	517,042	1318,25	4586,42	1556,41	6203,55	671,557	
1175,9794	87571	0	0	0	0	0	498,894	0	2,00003	0	0	262,525	17,0025	0	1,00001	17490,4	1650,73	7396,35	40,3388	969,18	42,0265	127,135	27,0056	1,00001	1038,21	1172,44	1568,77	491,856	1026,05	488,841	1269,31	4628,95	1573,79	6116,36	709,972	
1177,9794	88210	0	0	0	0	0	519,058	0	1,00001	2,00006	0	228,397	13,0013	0	0	17594,7	1716,38	7439,51	31,4052	921,537	53,0353	146,181	22,0037	0	1065,65	1178,57	1553,33	460,629	1034,15	529,163	1269,31	4591,78	1614,81	6204,75	717,017	
1179,9793	87931	0	0	0	0	2,00006	537,204	0	4,00018	0	0	245,463	19,0028	0	0	17633,4	1691,72	7445,45	28,0354	929,633	58,0474	121,13	28,006	3,00007	1007,74	1189,81	1587,19	463,643	1011,81	488,826	1343,72	4608,02	1627,16	6074,86	690,743	
1181,9793	88161	0	0	0	0	1,00001	501,925	0	2,00006	3,00007	0	234,422	16,002	0	0	17515,9	1731,81	7501,3	28,0598	971,19	50,0308	123,131	29,0064	1,00001	1030,1	1171,5	1614,85	459,629	1014,94	502,948	1327,45	4718,41	1652,79	6169,79	668,489	
1183,9793	88423	1,00001	0	0	0	2,00006	467,665	0	1,00001	0	0	219,367	9,00062	0	0	17778,6	1707,24	7491,96	28,0541	930,604	55,041	132,153	18,0025	2,00003	1092,13	1250,92	1572,87	492,864	1044,29	542,282	1363,16	4681,17	1577,92	6091,8	693,743	
1185,9792	88997	0	0	0	0	0	558,372	0	1,00001	0	0	241,444	12,0011	0	0	17889,8	1673,33	7623,31	42,737	898,167	52,0386	148,191	21,0034	4,00012	1179,62	1295,79	1673,23	492,871	1070,76	510,003	1403,13	4711,96	1588,44	6149,41	685,675	
1187,9792	88189	0	0	0	0	0	489,826	0	0	0	0	259,513	14,0015	0	0	17565,2	1764,84	7539,72	33,6877	949,879	60,045	160,211	25,0048	3,00007	1105,34	1164,41	1640,41	525,122	996,615	561,406	1346,85	4697,06	1635,43	6100,19	689,76	
1189,9792	88762	0	0	0	0	2,00003	546,27	0	1,00002	0	0	248,47	17,0022	2,00003	0	17926,8	1674,3	7676,09	38,2646	970,196	40,0244	123,131	21,0034	3,00007	1080,91	1286,63	1575,99	493,871	1089,05	492,864	1353,93	4720,26	1663,13	6168,6	681,647	
1191,9791	88505	0	0	0	0	1,00002	502,925	0	0	2,00003	0	209,334	22,0037	0	0	17919,6	1721,54	7685,9	21,3842	1015,88	44,0289	138,167	22,0037	3,00007	1115,52	1327,54	1744,19	496,879	1064,73	574,555	1402,02	4614,02	1636,28	5923,17	646,324	
1193,9791	88362	0	0	0	0	1,00007	472,701	0	1,00001	0	0	213,35	17,0022	0	0	17925,2	1729,76	7754,56	20,2807	966,145	54,0389	118,119	28,006	1,00001	1120,54	1284,59	1646,64	528,138	1101,25	592,69	1393,78	4598,33	1652,87	6045,42	630,114	
1195,9791	88026	0	0	1,00001	0	0	508,971	0	1,00001	1,00001	0	240,444	15,0017	0	0	17586,2	1684,54	7611,32	22,4854	900,223	58,0517	134,152	19,0028	4,00012	1081,93	1299,95	1650,71	524,098	1127,71	560,441	1405,13	4532,59	1517,48	6111,97	681,636	
1197,9790	88160	0	0	0	0	1,00002	483,781	0	1,00001	1,00002	0	228,401	15,0017	1,00001	0	17795,8	1712,33	7740,8	36,0558	898,167	55,042	135,154	26,0052	2,00003	1125,7	1281,53	1680,65	529,154	1049,5	507,979	1422,47	4544,02	1618,9	5955,45	669,5	
1199,9790	88152	0	0	0	0	2,00009	505,948	0	3,00007	2,00003	0	191,279	14,0015	0	1,00001	18053,5	1705,09	7667,9	30,3847	982,356	48,0304	126,128	30,0069	2,00003	1102,34	1296,78	1712,37	520,082	1038,25	589,662	1444,9	4610,09	1573,89	5947,31	692,775	
1201,9790	88784	0	0	0	0	1,00004	514,01	0	0	1,00002	1,00001	227,394	26,0052	1,00001	0	18189,2	1702,01	7763,82	29,3014	946,9	48,0316	110,103	23,004	5,00019	1181,62	1281,51	1710,3	491,849	1145,04	626,999	1406,04	4612,09	1598,41	6045,81	666,466	
1203,9789	88786	0	1,00001	0	0	3,00007	548,287	0	1,00001	1,00002	0	221,373	17,0022	0	0	18062,9	1619,94	7833,59	24,8166	983,431	50,0384	126,137	19,0028	3,00007	1147,08	1388,61	1800,56	509,988	1197,96	555,372	1462,29	4467,04	1566,6	6071,27	671,572	
1205,9789	87916	0	0	0	0	1,00004	511,995	0	1,00002	2,00003	0	216,357	12,0011	0	0	17936,4	1659,95	7689,63	27,0145	934,676	57,052	127,136	26,0052	2,00003	1187,75	1366,14	1921,03	522,082	1101,29	598,773	1442,85	4669,31	1581,16	5945,69	680,584	
1207,9789	88817	0	0	0	0	1,00002	519,05	0	1,00001	1,00004	0	212,344	17,0022	0	0	18022	1685,68	7797,35	29,3191	969,16	54,0415	138,16	20,0031	5,00019	1218,38	1262,15	1854,12	539,22	1145,07	583,6	1536	4678,58	1547,31	5957,74	656,459	
1209,9788	90165	0	0	0	2,00003	0	531,146	0	3,00007	2,00003	0	206,324	18,0025	0	0	18386,6	1759,5	7901,86	29,3676	910,307	51,0383	135,162	21,0034	2,00003	1267,25	1417,24	1842,78	531,179	1197,92	585,643	1581,99	4604,14	1587,19	6005,62	729,152	
1211,9788	90802	0	0	0	0	2,00006	525,106	0	1,00001	2,00006	0	223,38	18,0025	0	0	18686,3	1735,92	8057,56	27,1727	927,579	59,0494	136,164	24,0044	1,00001	1242,77	1440,83	1897,52	528,138	1160,25	597,749	1517,53	4715,18	1581,06	6022,91	658,396	
1213,9788	90261	0	0	0	3,00011	1,00002	509,979	0	2,00006	1,00001	0	202,312	14,0015	0	0	18716,3	1780,01	7825,9	30,4507	880,962	40,0249	137,159	19,0028	2,00006	1244,82	1390,82	1836,61	547,309	1209,25	597,727	1541,19	4741,28	1656,82	6072,56	644,234	
1215,9787	89576	0	0	0	0	0	468,686	1,00001	0	2,00009	0	213,347	21,0034	1,00001	0	18402,1	1705,02	7955,92	31,6484	901,214	43,0278	119,123	18,0027	4,00012	1237,69	1312,09	1939,57	585,644	1185,77	620,961	1501,22	4549,74	1594,41	6109,36	622,057	
1217,9787	89832	0	0	0	0	1,00004	509,979	0	2,00003	2,00003	0	225,387	15,0017	0	0	18606,9	1622,01	7914,12	30,4921	931,647	56,0432	127,135	22,0037	1,00001	1329,49	1357,04	1936,54	560,424	1180,77	628,023	1588,16	4543,48	1587,14	5985,32	668,489	
1219,9786	89281	0	0	0	1,00001	1,00004	494,879	0	1,00001	0	0	217,36	12,0011	0	0	18593,9	1780,03	7895,77	22,5893	900,195	62,0612	125,137	20,0031	2,00003	1297,82	1421,37	1895,32	564,45	1201,03	615,904	1525,7	4512,38	1565,66	5867,7	633,1	
1221,9786	89088	0	0	0	0	0	498,894	0	4,00018	1,00004	0	208,331	10,0008	1,00001	0	18382,9	1697,93	7930,31	23,723	937,727	49,034	129,133	19,0028	2,00003	1289,61	1425,43	1929,27	581,591	1192,87	578,555	1539,17	4518,87	1578,01	5941,69	635,184	
1223,9786	90375	0	1,00001	0	0	0	511,999	0	1,00001	0	0	208,331	15,0017	0	0	18766,6	1731,79	7997,47	28,2729	922,49	41,0344	122,128	34,0088	0	1289,63	1425,41	1988	576,555	1114,51	606,838	1564,7	4582,56	1613,86	6127,54	637,175	
1225,9785	89911	0	0	1,00001	0	0	504,948	0	1,00002	2,00003	0	212,344	11,0009	1,00001	0	18515,9	1636,46	8023,82	27,1549	1016,9	48,0339	129,141	18,0025	2,00006	1231,59	1405,02	1974,51	585,636	1212,22	673,469	1549,38	4554,53	1553,41	6005,05	622,016	
1227,9785	90088	0	0	0	0	0	495,871	0	2,00006	1,00001	0	242,448	10,0009	1,00001	0	18875,2	1714,28	8127,2	28,3313	882,962	51,0353	143,165	22,0037	0	1345,83	1464,3	2045,75	581,6	1206,17	625,008	1537,05	4560,97	1560,61	5992,32	620,027	
1229,9785	90017	0	0	0	0	2,00006	488,818	0	1,00001	1,00001	0	196,294	27,006	1,00002	0	18932,3	1730,8	8056,86	33,9612	956,96	52,0348	115,125	27,0056	1,00001	1318,19	1545,12	2011,87	556,389	1180,64	663,376	1571,89	4397,69	1541,08	6008,43	627,172	
1231,9784	90020	0	0	0	0	0	446,518	0	3,00007	0	0	197,297	17,0022	1,00001	0	18553,4	1801,68	8230,46	29,5088	898,183	66,0524	132,159	21,0034	2,00003	1304,93	1486,81	2007,56	542,27	1216,38	661,346	1591,34	4371,03	1586,21	5932,73	685,647	
1233,9784	90372	0	0	0	0	0	477,737	1,00001	2,00003	1,00001	0	215,353	15,0017	0	0	18947	1741,02	8090,61	39,6443	953,967	48,0352	134,163	14,0015	5,00019	1319,21	1502,18	2019,03	602,791	1181,63	627,009	1605,68	4570,04	1585,11	6023,1	642,263	
1235,9784	90202	1,00001	0	0	0	0	488,826	0	0	1,00001	0	212,344	8,00049	0	0	18908,6	1680,57	8104,19	30,5898	963,086	39,0246	117,117	18,0025	1,00001	1335,64	1534,9	2025,15	609,847	1262,2	622,99	1621,03	4562,46	1549,49	5921,17	621,104	
1237,9783	90554	0	0	0	0	0	508,971	0	1,00002	1,00001	0	209,334	13,0013	1,00001	0	19024,9	1803,62	8174,36	30,6182	1014,86	64,0525	138,167	16,002	1,00002	1436,72	1511,36	2042,75	594,745	1217,33	621,999	1637,38	4463,97	1656,9	5937,64	650,4	
1239,9783	90596	0	0	0	0	1,00004	517,034	0	0	1,00001	0	194,291	17,0022	0	1,00001	19065	1693,88	8158,61	35,1561	943,778	45,0369	121,134	17,0022	2,00003	1351,89	1492,97	2009,63	568,496	1260,21	666,434	1651,74	4603,58	1583,06	5981,93	638,184	
1241,9783	90216	1,00001	0	1,00001	0	0	466,657	0	5,00019	1,00002	0	179,245	19,0028	0	0	19182,9	1699,93	8200,96	28,3605	920,476	58,052	133,158	22,0037	1,00001	1342,7	1586,09	2080,81	613,885	1226,51	643,145	1594,31	4455,47	1612,8	6023,58	604,884	
1243,9782	90458	0	0	0	1,00001	2,00006	479,752	0	1,00001	1,00004	0	203,315	14,0015	0	0	19237,6	1683,67	8159,9	35,1494	932,619	42,0338	120,128	31,0073	1,00001	1363,08	1534,95	2040,6	598,772	1255,13	687,605	1683,57	4484,52	1524,69	5861,7	576,617	
1245,9782	90717	0	1,00001	0	0	0	484,789	0	2,00003	1,00001	0	184,262	11,0009	0	0	19162,4	1743,16	8086,34	37,3796	994,584	38,023	131,153	19,0028	6,00027	1371,29	1592,28	2100,46	645,195	1238,73	678,542	1635,46	4469,6	1504,23	5801,2	645,257	
1247,9782	90472	1,00001	0	0	0	0	481,766	0	2,00003	1,00001	0	181,25	16,002	0	0	19384,7	1723,73	8072,85	36,2334	963,041	48,0332	124,127	9,00062	2,00003	1430,59	1644,56	2187,33	658,306	1279,52	640,145	1662,02	4368,96	1560,7	5877,35	640,263	
1249,9781	90667	0	0	0	1,00001	0	480,766	0	2,00006	1,00001	0	181,25	13,0013	1,00001	0	19224,5	1737,93	8183,22	31,757	982,386	40,0257	111,106	12,0011	1,00001	1392,8	1600,38	2076,81	608,828	1329,54	675,498	1730,84	4479,96	1527,77	5949,16	631,096	
1251,9781	90404	0	1,00001	0	0	0	466,658	0	2,00003	1,00001	0	194,291	16,0022	0	0	19026,9	1735,92	8198,69	34,0388	936,677	44,0329	109,114	16,002	1,00001	1448,97	1602,53	2167,75	588,654	1294,88	717,963	1751,3	4415,81	1587,21	5903,8	571,564	
1253,9781	90186	0	0	0	0	1,00002	469,679	0	2,00009	0	0	203,315	15,0017	0	0	19364,5	1609,66	8279,44	40,8989	966,13	42,0342	117,121	22,0037	4,00012	1397,87	1693,83	2231,67	650,255	1336,76	677,531	1688,62	4383,93	1616,93	5855,04	571,563	
1255,9780	90775	0	0	0	0	1,00004	465,657	0	3,00007	0	0	197,297	11,0009	0	0	19563,7	1746,21	8437,19	31,8799	929,59	47,0331	123,133	20,0031	4,00012	1442,9	1639,49	2223,7	611,894	1254,04	683,595	1784,2	4502,23	1573,84	5852,48	622,056	
1257,9780	90500	0	0	0	0	0	479,759	0	1,00001	2,00003	0	194,288	16,002	0	0	19271,8	1686,6	8199,09	29,4962	914,349	43,0315	98,0884	22,0037	3,00007	1490,85	1626,11	2253,67	615,913	1289,76	682,584	1691,86	4499,3	1499,15	5970,98	604,85	
1259,9780	90763	0	0	0	0	0	437,457	0	2,00003	1,00001	0	167,213	14,0015	1,00001	0	19279,6	1700,98	8165,95	35,1536	948,886	53,0424	123,131	29,0064	4,00012	1433,61	1652,87	2294,1	598,754	1314,31	669,448	1748,3	4346,65	1556,38	5955,54	585,734	
1261,9779	90534	0	0	0	1,00001	1,00001	465,65	0	0	2,00003	0	192,282	8,00049	0	0	19273,2	1658,02	8175,35	48,7826	930,611	54,0456	106,097	18,0025	2,00003	1441,81	1687,72	2228,84	662,346	1325,52	738,173	1785,31	4438,28	1504,26	5813,77	579,68	
1263,9779	90662	0	0	0	0	1,00001	469,679	0	0	0	0	195,291	13,0013	2,00003	0	19358,5	1691,7	8314,96	43,1936	928,59	59,047	126,134	18,0025	3,00007	1494,97	1658,89	2268,14	713,878	1287,8	678,533	1810,07	4322,87	1512,47	5912,12	606,925	
1265,9778	90264	0	0	0	1,00001	1,00001	462,629	0	3,00011	1,00001	0	190,276	8,00049	0	1,00001	19335,6	1605,63	8239,71	47,6782	881,936	51,0471	112,122	18,0025	2,00003	1476,64	1692,78	2286,64	671,438	1344,78	710,874	1813,01	4467,61	1500,11	5836,72	570,581	
1267,9778	90570	0	0	0	0	1,00002	465,657	0	1,00001	1,00002	0	212,347	13,0013	0	0	19522,5	1762,57	8178,7	35,1579	952,894	50,0453	112,111	14,0015	2,00003	1525,71	1717,36	2305,25	620,961	1329,46	727,041	1847,95	4352,06	1564,65	5834,27	567,519	
1269,9778	90359	0	0	0	0	0	455,58	0	3,00007	2,00003	0	169,218	7,00037	0	0	19243,4	1721,62	8293,93	36,3571	905,243	42,036	121,127	24,0044	3,00007	1519,6	1715,41	2320,89	653,305	1322,43	669,428	1815,06	4381,72	1472,62	5786,08	541,303	
1271,9777	90714	0	0	0	0	1,00004	467,664	0	1,00002	2,00003	1,00001	166,211	12,0011	2,00003	0	19386,3	1677,39	8267,47	28,3905	915,419	42,0294	125,138	18,0025	3,00007	1518,6	1684,57	2342,66	636,077	1345,94	718,973	1856,18	4374,14	1552,43	5803,75	562,528	
1273,9777	89989	0	0	0	0	3,00011	425,378	0	0	0	0	181,25	13,0013	0	0	19211,5	1723,68	8245,66	26,1169	971,205	44,0378	106,094	26,0052	4,00012	1558,55	1708,25	2334,47	717,939	1370,39	725,074	1739	4328,35	1518,57	5592,91	611,95	
1275,9777	90606	3,00007	0	0	0	2,00006	477,737	0	2,00003	2,00003	0	159,193	15,0019	0	0	19356,8	1627,16	8341,91	29,5627	941,763	31,017	126,139	13,0013	3,00007	1578,94	1793,42	2312,71	684,605	1368,29	732,074	1848,92	4311,66	1531,86	5682,83	560,483	
1277,9776	90075	0	0	0	0	0	471,693	1,00001	0	0	0	187,267	8,00049	0	0	19527,6	1697,94	8190,22	40,8416	974,295	44,0377	119,133	20,0031	2,00003	1489,94	1740,03	2369,76	679,542	1390,84	715,971	1760,5	4308,32	1421,39	5601,06	529,179	
1279,9776	89995	0	1,00001	0	0	1,00001	479,752	0	2,00003	1,00002	0	163,203	12,0013	0	1,00001	19616,8	1651,82	8323,19	38,6529	903,223	39,03	108,117	16,002	3,00007	1610,73	1706,12	2266,06	664,377	1350,01	721,05	1934,45	4241,07	1502,34	5633,03	558,508	
1281,9776	89623	0	0	0	0	0	441,484	0	3,00011	1,00002	0	164,206	11,0009	2,00003	0	19536,6	1689,62	8267,9	38,6274	928,604	53,0473	110,112	20,0034	1,00001	1478,65	1730,84	2389,5	679,521	1430,65	730,062	1855,18	4199,33	1477,64	5627,95	533,22	
1283,9775	88857	0	0	0	1,00001	2,00003	466,665	0	1,00001	1,00002	0	160,196	13,0013	0	0	19162,1	1705,24	8246,71	29,5192	882,948	41,0297	115,12	12,0011	3,00007	1532,95	1805,82	2422,6	633,096	1317,29	703,776	1820,27	4184,18	1479,69	5451,63	590,781	
1285,9775	89379	0	0	0	0	2,00003	451,552	0	1,00001	1,00001	0	194,288	13,0013	0	0	19583,8	1627,16	8265,88	26,1191	940,763	39,0302	106,1	15,0019	1,00001	1527,71	1778,12	2376,83	765,488	1359,07	772,571	1831,69	4212,06	1460,33	5475,28	514,105	
1287,9775	89136	1,00001	0	0	0	0	458,601	0	4,00012	1,00002	0	159,193	14,0015	1,00001	0	19435	1623,06	8339,77	31,8379	900,183	42,0366	117,124	21,0034	0	1558,46	1729,78	2394,66	689,69	1407,15	700,747	1871,64	4198,33	1465,35	5520,41	538,323	
