	total	F+	Na+	Mg+	^25Mg+	Al+	K+	^41K+	Fe+	Cu+	Zn+	^65Cu+	^66Zn+	Ga+	^71Ga+	^78Se+	Se+	Rb+	^94Mo+	Mo+	^113In+	Cd+	In+
		19.0020	22.9966	23.9905	24.9913	26.9889	38.9760	40.9903	55.9693	62.9411	63.9396	64.9393	65.9381	68.9448	70.9435	77.9343	79.9346	84.9302	93.9267	97.9267	112.9280	113.9314	114.9264
177.9969	15214	2.00012	15.0069	468.146	60.1469	9992.45	8.00195	3.00027	0	1.00009	2179.12	6.00146	1127.64	27.0371	17.013	6.0011	54.1223	43.0855	0	0	19.0157	4.00049	337.094	
179.9968	14937	1.00003	8.00293	439.647	46.0703	9466.82	5.00076	2.00012	1.00003	6.0011	2158.18	4.00073	1125.76	35.061	30.033	5.00076	70.18	64.1999	1.00003	1.00003	20.0171	4.00073	455.311	
181.9968	14955	1.00003	9.00302	451.328	60.1285	9218.61	4.00073	3.00027	2.00012	6.0011	2122.06	9.00302	1086.02	63.1717	23.0218	5.00076	64.1646	70.2402	2.00012	0	25.0206	3.00046	579.044	
183.9968	14960	1.00003	13.0075	405.065	61.1288	8828.54	4.00073	2.00012	0	8.00195	2183.74	8.00195	1103.39	77.2666	41.084	9.00302	68.1749	80.304	6.0011	0	39.0656	4.00049	795.279	
185.9967	15031	1.00003	17.0088	353.121	34.0457	8205.27	5.00107	2.00037	0	12.0044	2174.79	6.00146	1163.65	110.459	74.2448	7.0015	64.1449	91.3655	4.00049	0	50.1132	5.00107	1009.48	
187.9967	15212	1.00003	23.019	342.316	29.0328	7749.43	3.00027	4.00049	0	14.006	2195.44	9.00247	1051.14	141.915	73.2303	9.00302	69.1753	148.937	2.00012	1.00003	68.1999	6.0011	1278.45	
189.9967	15401	3.00027	23.0176	329.139	35.0417	7250.92	4.00049	2.00012	1.00009	19.011	2133.76	9.00247	1116.68	196.52	122.697	3.00027	64.1567	156.14	1.00003	0	85.3048	7.00235	1604.29	
191.9966	15566	0	22.0188	312.645	53.1119	6591.73	11.0037	0	1.00003	22.0148	2115.72	10.0037	1152.89	200.662	146.899	15.0069	52.1114	191.616	3.00046	0	127.643	6.0011	2138.57	
193.9966	15783	1.00003	15.0078	275.928	54.0991	6048.01	7.0015	2.00024	0	24.0205	2072.6	18.0099	1122.17	274.313	178.28	6.0011	68.1749	263.718	0	2.00024	141.828	11.0044	2695.54	
195.9966	16376	2.00012	16.0098	267.727	31.0407	5383.81	7.00192	4.00049	1.00003	23.0176	2099.61	25.0206	1018.04	358.584	196.689	9.00247	68.1582	291.693	2.00024	1.00003	172.332	4.00147	3475.31	
197.9965	17007	0	21.0173	301.375	27.0355	4968.09	9.00247	4.00098	0	22.0148	2041.86	8.00244	981.172	473.777	262.942	4.00049	76.2095	358.384	1.00003	0	201.776	12.0103	4264.94	
199.9965	18036	0	22.0161	251.252	38.0534	4399.95	9.00247	2.00012	0	26.0222	2019.79	22.0175	1036.44	570.408	401.219	4.00049	71.2065	475.05	0	0	282.132	16.0107	5429.45	
201.9965	18912	1.00003	27.0239	235.121	28.0359	3858.86	5.00107	3.00027	0	44.0727	1954.61	34.0374	961.05	746.663	499.862	7.0015	72.1852	474.606	0	2.00024	319.288	15.0078	6707.96	
203.9964	20322	1.00003	37.0441	219.923	36.0506	3309.97	15.0078	0	1.00009	55.0925	1818.11	26.0207	948.575	926.731	589.128	7.0015	64.1567	615.897	2.00037	0	420.321	12.0073	8731.64	
205.9964	22120	2.00012	33.0353	211.774	29.0275	3140.35	14.006	1.00003	1.00003	62.1328	1840.46	20.0147	935.831	1210.28	765.79	3.00027	51.1014	781.346	1.00009	0	486.826	21.0186	10720.8	
207.9964	23625	1.00003	35.0374	210.603	31.0373	2755.16	12.0044	2.00012	0	69.1838	1764.93	42.0616	912.269	1453.48	957.718	11.0044	69.1669	868.312	1.00003	0	605.364	36.0462	13397	
